Posting Date,Order No.,Item,Quantity,Department,Time,"Direct 
Cost","Overhead 
Cost",Departement Code,Sales order
3/22/2023,POR-11043355,Door,1.00,Assembly,10.00,250.00,370.00,PRODUCTION,SSO-12149340
3/22/2023,POR-11043357,Buffet,1.00,Painting,25.00,625.00,925.00,PRODUCTION,SSO-12146744
3/22/2023,POR-11043358,Mirror,1.00,Painting,10.00,250.00,370.00,PRODUCTION,SSO-12146744
3/22/2023,POR-11043403,Cabinet,1.00,Painting,25.00,625.00,925.00,PRODUCTION,PROD-PAINTING-0001
3/22/2023,POR-11043404,Single Door,1.00,Painting,20.00,500.00,740.00,PRODUCTION,SSO-12145684
3/22/2023,POR-11043553,Double Door,4.00,Painting,60.00,1500.00,2220.00,PRODUCTION,PROD-PAINTING-0004
3/22/2023,POR-11043554,Single Door,57.00,Painting,430.00,10750.00,15910.00,PRODUCTION,SSO-12151355
3/22/2023,POR-11043555,Single Door,45.00,Painting,380.00,9500.00,14060.00,PRODUCTION,SSO-12151355
3/22/2023,POR-11043556,Double Door,7.00,Painting,119.00,2975.00,4403.00,PRODUCTION,SSO-12151355
3/22/2023,POR-11043857,Arm chair,1.00,machine,0.25,15.00,9.25,PRODUCTION,SSO-12148389
3/22/2023,POR-11043857,Arm chair,1.00,Assembly,20.00,500.00,740.00,PRODUCTION,SSO-12148389
3/22/2023,POR-11043872,Frame,403.00,Painting,928.00,23200.00,34336.00,PRODUCTION,PROD-PAINTING-0001
3/22/2023,POR-11043872,Frame,403.00,Assembly,928.00,23200.00,34336.00,PRODUCTION,PROD-CARPENTRY-0004
3/23/2023,POR-11032660,Banquette,1.00,Control&Packing,0.25,0.00,0.00,CONTROL/PACKING,MAN-CTLPAC-0001
3/23/2023,POR-11032672,Sofa,3.00,Upholstery,8.00,23.00,29.00,UPHOLSTERY,PROD-UPHOLSTERY-0002
3/23/2023,POR-11036221,Box,1.00,Painting,20.00,250.00,370.00,CONTROL/PACKING,MAN-CTLPAC-0001
3/23/2023,POR-11036221,Box,1.00,Control&Packing,2.00,0.00,0.00,CONTROL/PACKING,MAN-CTLPAC-0001
3/23/2023,POR-11036985,Pouf,2.00,Control&Packing,0.25,0.00,0.00,CONTROL/PACKING,MAN-CTLPAC-0001
3/23/2023,POR-11038877,Columns,29.00,Control&Packing,2.00,0.00,0.00,CONTROL/PACKING,MAN-CTLPAC-0001
3/23/2023,POR-11039042,Sofa,4.00,Control&Packing,5.22,0.00,0.00,CONTROL/PACKING,MAN-CTLPAC-0001
3/23/2023,POR-11039043,Sofa,4.00,Control&Packing,5.22,0.00,0.00,CONTROL/PACKING,MAN-CTLPAC-0001
3/23/2023,POR-11039045,Arm chair,4.00,Control&Packing,3.91,0.00,0.00,CONTROL/PACKING,MAN-CTLPAC-0001
3/23/2023,POR-11043220,Single Door,1.00,machine,1.79,30.00,18.50,PRODUCTION,SSO-12137294
3/23/2023,POR-11043220,Single Door,1.00,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12137294
3/23/2023,POR-11043220,Single Door,1.00,Assembly,25.00,625.00,925.00,PRODUCTION,SSO-12137294
3/23/2023,POR-11043221,Single Door,1.00,machine,1.79,30.00,18.50,PRODUCTION,SSO-12137294
3/23/2023,POR-11043221,Single Door,1.00,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12137294
3/23/2023,POR-11043221,Single Door,1.00,Assembly,25.00,625.00,925.00,PRODUCTION,SSO-12137294
3/23/2023,POR-11043222,Single Door,1.00,machine,1.79,30.00,18.50,PRODUCTION,SSO-12137294
3/23/2023,POR-11043222,Single Door,1.00,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12137294
3/23/2023,POR-11043222,Single Door,1.00,Assembly,25.00,625.00,925.00,PRODUCTION,SSO-12137294
3/23/2023,POR-11043223,Single Door,1.00,machine,1.79,30.00,18.50,PRODUCTION,SSO-12137294
3/23/2023,POR-11043223,Single Door,1.00,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12137294
3/23/2023,POR-11043223,Single Door,1.00,Assembly,25.00,625.00,925.00,PRODUCTION,SSO-12137294
3/23/2023,POR-11043936,Vanity,1.30,machine,0.17,9.01,6.29,PRODUCTION,SSO-12132554
3/23/2023,POR-11043936,Vanity,1.30,Veneer,2.00,50.00,74.00,PRODUCTION,SSO-12132554
3/23/2023,POR-11043936,Vanity,1.30,Assembly,25.00,375.00,555.00,PRODUCTION,SSO-12132554
3/26/2023,POR-11039516,Arm chair,1.00,Upholstery,14.00,322.02,405.98,PRODUCTION,SSO-12118882
3/26/2023,POR-11039518,Arm chair,1.00,Upholstery,14.00,322.02,405.98,PRODUCTION,SSO-12119137
3/26/2023,POR-11040308,Banquette,1.00,Upholstery,12.00,276.01,347.99,PRODUCTION,SSO-12125915
3/26/2023,POR-11041776,Sofa,3.00,Upholstery,50.00,1150.06,1449.94,PRODUCTION,PROD-UPHOLSTERY-0003
3/26/2023,POR-11041777,Sofa,3.00,Upholstery,50.00,1150.06,1449.94,PRODUCTION,SSO-12136516
3/26/2023,POR-11042384,Stool,2.00,Upholstery,12.00,276.01,347.99,PRODUCTION,SSO-12141079
3/26/2023,POR-11042445,TV unit,1.00,Upholstery,8.00,184.01,231.99,PRODUCTION,SSO-12141928
3/26/2023,POR-11042448,Banquette,1.00,Upholstery,12.00,276.01,347.99,PRODUCTION,SSO-12141928
3/26/2023,POR-11042771,Arm chair,2.00,Upholstery,28.00,0.00,0.00,PRODUCTION,SSO-12142691
3/26/2023,POR-11042801,Arm chair,2.00,Upholstery,28.00,0.00,0.00,PRODUCTION,SSO-12142691
3/26/2023,POR-11042824,Sofa,2.00,Upholstery,80.00,1840.10,2319.90,PRODUCTION,PROD-UPHOLSTERY-0002
3/26/2023,POR-11042863,Sofa,1.00,Upholstery,40.00,920.05,1159.95,PRODUCTION,SSO-12142772
3/26/2023,POR-11043280,Bed,1.00,Upholstery,40.00,920.05,1159.95,PRODUCTION,SSO-12144592
3/26/2023,POR-11043281,Night stand,2.00,Upholstery,6.00,138.01,173.99,PRODUCTION,SSO-12144592
3/26/2023,POR-11043284,Banquette,1.00,Upholstery,12.00,276.01,347.99,PRODUCTION,SSO-12147686
3/26/2023,POR-11043454,Dining Side Chair,1.00,machine,1.16,4.80,2.96,PRODUCTION,SSO-12146330
3/26/2023,POR-11043454,Dining Side Chair,1.00,Assembly,7.00,175.00,259.00,PRODUCTION,SSO-12146330
3/26/2023,POR-11043488,Partition,5.00,machine,7.00,359.99,222.01,PRODUCTION,PROD-CARPENTRY-0001
3/26/2023,POR-11043488,Partition,5.00,Veneer,10.00,250.00,370.00,PRODUCTION,PROD-CARPENTRY-0003
3/26/2023,POR-11043488,Partition,5.00,Assembly,150.00,3750.00,5550.00,PRODUCTION,PROD-CARPENTRY-0004
3/26/2023,POR-11043494,Dining Arm chair,20.00,machine,24.25,75.00,46.25,PRODUCTION,SSO-12146330
3/26/2023,POR-11043494,Dining Arm chair,20.00,Assembly,160.00,4000.00,5920.00,PRODUCTION,SSO-12146330
3/26/2023,POR-11043529,Round side table,1.00,machine,2.16,4.80,2.96,PRODUCTION,SSO-12146330
3/26/2023,POR-11043529,Round side table,1.00,Veneer,5.00,125.00,185.00,PRODUCTION,SSO-12146330
3/26/2023,POR-11043529,Round side table,1.00,Assembly,15.00,375.00,555.00,PRODUCTION,SSO-12146330
3/26/2023,POR-11043541,Desk,1.00,machine,0.50,4.80,2.96,PRODUCTION,SSO-12146330
3/26/2023,POR-11043541,Desk,1.00,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12146330
3/26/2023,POR-11043541,Desk,1.00,Assembly,80.00,750.00,1110.00,PRODUCTION,SSO-12146330
3/26/2023,POR-11043542,Shelves,1.00,machine,0.67,10.20,6.29,PRODUCTION,SSO-12146330
3/26/2023,POR-11043542,Shelves,1.00,Veneer,3.00,75.00,111.00,PRODUCTION,SSO-12146330
3/26/2023,POR-11043542,Shelves,1.00,Assembly,25.00,625.00,925.00,PRODUCTION,SSO-12146330
3/26/2023,POR-11043543,Arm chair,1.00,machine,3.50,10.20,6.29,PRODUCTION,SSO-12146330
3/26/2023,POR-11043543,Arm chair,1.00,Assembly,26.00,400.00,592.00,PRODUCTION,SSO-12146330
3/26/2023,POR-11043549,Dining Side Chair,2.00,machine,2.34,10.20,6.29,PRODUCTION,SSO-12146330
3/26/2023,POR-11043549,Dining Side Chair,2.00,Assembly,16.00,400.00,592.00,PRODUCTION,SSO-12146330
3/26/2023,POR-11043550,Partition,1.00,machine,0.16,4.80,2.96,PRODUCTION,SSO-12146330
3/26/2023,POR-11043550,Partition,1.00,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12146330
3/26/2023,POR-11043550,Partition,1.00,Assembly,38.00,200.00,296.00,PRODUCTION,SSO-12146330
3/26/2023,POR-11043551,Partition,1.00,machine,0.16,4.80,2.96,PRODUCTION,SSO-12146330
3/26/2023,POR-11043551,Partition,1.00,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12146330
3/26/2023,POR-11043551,Partition,1.00,Assembly,38.00,200.00,296.00,PRODUCTION,SSO-12146330
3/26/2023,POR-11043623,Bed,1.00,machine,0.67,10.20,6.29,PRODUCTION,PROD-CARPENTRY-0001
3/26/2023,POR-11043623,Bed,1.00,Assembly,20.00,500.00,740.00,PRODUCTION,PROD-CARPENTRY-0004
3/26/2023,POR-11043624,Dresser,1.00,machine,0.08,4.24,2.96,PRODUCTION,PROD-CARPENTRY-0001
3/26/2023,POR-11043624,Dresser,1.00,Assembly,12.00,300.00,444.00,PRODUCTION,PROD-CARPENTRY-0004
3/26/2023,POR-11043637,Square Center Table,1.00,machine,0.92,15.00,9.25,PRODUCTION,SSO-12151362
3/26/2023,POR-11043637,Square Center Table,1.00,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12151362
3/26/2023,POR-11043637,Square Center Table,1.00,Assembly,25.00,625.00,925.00,PRODUCTION,SSO-12151362
3/26/2023,POR-11043638,TV unit,1.00,machine,0.33,4.80,2.96,PRODUCTION,SSO-12151362
3/26/2023,POR-11043638,TV unit,1.00,Veneer,2.00,50.00,74.00,PRODUCTION,SSO-12151362
3/26/2023,POR-11043638,TV unit,1.00,Assembly,25.00,625.00,925.00,PRODUCTION,SSO-12151362
3/26/2023,POR-11043655,Cladding ,8.75,machine,0.59,31.27,21.83,PRODUCTION,SOJ-12003530
3/26/2023,POR-11043655,Cladding ,8.75,Veneer,8.00,200.00,296.00,PRODUCTION,SOJ-12003530
3/26/2023,POR-11043655,Cladding ,8.75,Assembly,35.00,875.00,1295.00,PRODUCTION,SOJ-12003530
3/26/2023,POR-11043666,Banquette,1.00,machine,1.16,4.80,2.96,PRODUCTION,SSO-12148389
3/26/2023,POR-11043666,Banquette,1.00,Assembly,15.00,375.00,555.00,PRODUCTION,SSO-12148389
3/26/2023,POR-11043680,Sofa,1.00,machine,0.76,35.40,21.83,PRODUCTION,PROD-CARPENTRY-0001
3/26/2023,POR-11043680,Sofa,1.00,Assembly,20.00,500.00,740.00,PRODUCTION,PROD-CARPENTRY-0004
3/26/2023,POR-11043712,Round Entrance Table,1.00,machine,2.99,39.60,24.42,PRODUCTION,SSO-12149034
3/26/2023,POR-11043712,Round Entrance Table,1.00,Veneer,20.00,500.00,740.00,PRODUCTION,SSO-12149034
3/26/2023,POR-11043712,Round Entrance Table,1.00,Assembly,50.00,1250.00,1850.00,PRODUCTION,SSO-12149034
3/26/2023,POR-11043778,Dining Arm chair,3.00,Upholstery,50.00,1150.06,1449.94,PRODUCTION,SSO-12149034
3/26/2023,POR-11043806,Rectangular Center Table,1.00,machine,0.25,10.20,6.29,PRODUCTION,SSO-12148389
3/26/2023,POR-11043806,Rectangular Center Table,1.00,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12148389
3/26/2023,POR-11043806,Rectangular Center Table,1.00,Assembly,25.00,625.00,925.00,PRODUCTION,SSO-12148389
3/26/2023,POR-11043807,Square Side Table,2.00,machine,0.33,15.00,9.25,PRODUCTION,SSO-12148389
3/26/2023,POR-11043807,Square Side Table,2.00,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12148389
3/26/2023,POR-11043807,Square Side Table,2.00,Assembly,30.00,750.00,1110.00,PRODUCTION,SSO-12148389
3/26/2023,POR-11043816,Console,1.00,Assembly,35.00,875.00,1295.00,PRODUCTION,SSO-12148389
3/26/2023,POR-11043816,Console,1.00,machine,1.25,56.00,37.00,PRODUCTION,SSO-12148389
3/26/2023,POR-11043841,Bed,1.00,machine,0.84,25.20,15.54,PRODUCTION,SSO-12148389
3/26/2023,POR-11043841,Bed,1.00,Assembly,45.00,1125.00,1665.00,PRODUCTION,SSO-12148389
3/26/2023,POR-11043843,Banquette,1.00,machine,0.34,20.40,12.58,PRODUCTION,SSO-12148389
3/26/2023,POR-11043843,Banquette,1.00,Assembly,15.00,375.00,555.00,PRODUCTION,SSO-12148389
3/26/2023,POR-11043848,Bed,1.00,machine,1.85,20.40,12.58,PRODUCTION,SSO-12148389
3/26/2023,POR-11043848,Bed,1.00,Assembly,70.00,875.00,1295.00,PRODUCTION,SSO-12148389
3/26/2023,POR-11043850,Arm chair,2.00,machine,0.42,25.20,15.54,PRODUCTION,SSO-12148389
3/26/2023,POR-11043850,Arm chair,2.00,Assembly,40.00,1000.00,1480.00,PRODUCTION,SSO-12148389
3/26/2023,POR-11043854,Dining Side Chair,1.00,machine,1.17,10.20,6.29,PRODUCTION,SSO-12148389
3/26/2023,POR-11043854,Dining Side Chair,1.00,Assembly,15.00,375.00,555.00,PRODUCTION,SSO-12148389
3/27/2023,POR-11043284,Banquette,1.00,Control&Packing,0.50,0.00,0.00,PRODUCTION,SSO-12147686
3/27/2023,POR-11043310,Night stand,2.00,machine,1.42,4.80,2.96,PRODUCTION,PROD-CARPENTRY-0001
3/27/2023,POR-11043310,Night stand,2.00,Veneer,4.00,100.00,148.00,PRODUCTION,PROD-CARPENTRY-0003
3/27/2023,POR-11043310,Night stand,2.00,Assembly,40.00,1000.00,1480.00,PRODUCTION,PROD-CARPENTRY-0004
3/27/2023,POR-11043662,Stool,1.00,machine,0.25,4.80,2.96,PRODUCTION,SSO-12148389
3/27/2023,POR-11043662,Stool,1.00,Assembly,10.00,250.00,370.00,PRODUCTION,SSO-12148389
3/27/2023,POR-11043663,Pouf,1.00,machine,0.16,4.80,2.96,PRODUCTION,SSO-12148389
3/27/2023,POR-11043663,Pouf,1.00,Assembly,8.00,200.00,296.00,PRODUCTION,SSO-12148389
3/27/2023,POR-11043664,Pouf,1.00,machine,0.16,4.80,2.96,PRODUCTION,SSO-12148389
3/27/2023,POR-11043664,Pouf,1.00,Assembly,8.00,200.00,296.00,PRODUCTION,SSO-12148389
3/27/2023,POR-11043665,Pouf,1.00,machine,0.16,4.80,2.96,PRODUCTION,SSO-12148389
3/27/2023,POR-11043665,Pouf,1.00,Assembly,8.00,200.00,296.00,PRODUCTION,SSO-12148389
3/27/2023,POR-11043918,Banquette,1.00,machine,0.16,4.80,2.96,PRODUCTION,SSO-12148389
3/27/2023,POR-11043918,Banquette,1.00,Assembly,10.00,250.00,370.00,PRODUCTION,SSO-12148389
3/27/2023,POR-11043919,Dresser,1.00,machine,2.17,4.80,2.96,PRODUCTION,PROD-CARPENTRY-0001
3/27/2023,POR-11043919,Dresser,1.00,Veneer,6.00,150.00,222.00,PRODUCTION,PROD-CARPENTRY-0003
3/27/2023,POR-11043919,Dresser,1.00,Assembly,35.00,875.00,1295.00,PRODUCTION,PROD-CARPENTRY-0004
3/27/2023,POR-11043920,Round side table,1.00,machine,1.58,4.80,2.96,PRODUCTION,PROD-CARPENTRY-0001
3/27/2023,POR-11043920,Round side table,1.00,Veneer,4.00,100.00,148.00,PRODUCTION,PROD-CARPENTRY-0003
3/27/2023,POR-11043920,Round side table,1.00,Assembly,8.00,200.00,296.00,PRODUCTION,PROD-CARPENTRY-0004
3/27/2023,POR-11043921,TV unit,2.00,machine,1.34,9.01,6.29,PRODUCTION,PROD-CARPENTRY-0001
3/27/2023,POR-11043921,TV unit,2.00,Assembly,40.00,250.00,370.00,PRODUCTION,PROD-CARPENTRY-0004
3/27/2023,POR-11043927,Box,110.00,machine,30.00,529.99,370.01,PRODUCTION,SSO-12153560
3/27/2023,POR-11043927,Box,110.00,Assembly,220.00,5500.00,8140.00,PRODUCTION,SSO-12153560
3/28/2023,POR-11040102,Stool,2.00,Upholstery,12.00,276.01,347.99,PRODUCTION,SSO-12119580
3/28/2023,POR-11043411,Buffet,1.00,Upholstery,12.00,276.01,347.99,PRODUCTION,SSO-12149147
3/29/2023,POR-11040788,Curtains fabric,6.40,Curtains,17.00,509.97,629.03,CURTAINS,SSO-12118639
3/29/2023,POR-11040789,Curtains fabric,6.50,Curtains,18.00,539.97,666.03,CURTAINS,SSO-12118639
3/29/2023,POR-11042786,Sofa,1.00,Upholstery,35.00,805.04,1014.96,PRODUCTION,SSO-12142733
3/29/2023,POR-11042834,Sofa,1.00,Upholstery,35.00,805.04,1014.96,PRODUCTION,SSO-12142733
3/29/2023,POR-11042864,Sofa,7.25,Upholstery,110.00,2530.13,3189.87,PRODUCTION,SSO-12142772
3/29/2023,POR-11043370,Buffet,1.00,Upholstery,12.00,276.01,347.99,PRODUCTION,PROD-UPHOLSTERY-0002
3/29/2023,POR-11043561,Sofa,7.00,Upholstery,105.00,2415.13,3044.87,PRODUCTION,PROD-UPHOLSTERY-0002
3/29/2023,POR-11043943,Curtains fabric,3.50,Curtains,5.00,149.99,185.01,PRODUCTION,PROD-CURTAINS-0001
3/29/2023,POR-11043944,Curtains fabric,3.50,Curtains,10.00,299.99,370.01,PRODUCTION,PROD-CURTAINS-0001
3/29/2023,POR-11043945,Curtains fabric,8.00,Curtains,11.00,329.98,407.02,PRODUCTION,SSO-12141974
3/29/2023,POR-11043946,Curtains fabric,8.00,Curtains,23.00,689.97,851.03,PRODUCTION,SSO-12141974
3/29/2023,POR-11043947,Curtains fabric,8.00,Curtains,36.00,1079.95,1332.05,PRODUCTION,SSO-12141974
3/29/2023,POR-11043948,curtains rode,8.00,Curtains,26.40,791.96,976.84,CURTAINS,SSO-12118639
3/29/2023,POR-11043949,Curtains fabric,8.00,Curtains,11.00,329.98,407.02,CURTAINS,SSO-12118639
3/29/2023,POR-11043950,curtains rode,8.00,Curtains,33.00,989.95,1221.05,CURTAINS,SSO-12118639
3/29/2023,POR-11043951,Curtains fabric,8.00,Curtains,11.00,329.98,407.02,CURTAINS,SSO-12118639
3/29/2023,POR-11043952,Curtains fabric,6.40,Curtains,9.00,269.99,333.01,CURTAINS,SSO-12118639
3/29/2023,POR-11043953,curtains rode,3.20,Curtains,9.00,269.99,333.01,CURTAINS,SSO-12118639
3/29/2023,POR-11043954,Curtains bar,1.00,Curtains,10.00,299.99,370.01,CURTAINS,SSO-12118639
3/29/2023,POR-11043955,curtains rode,5.90,Curtains,21.50,644.97,795.53,CURTAINS,SSO-12118639
3/29/2023,POR-11043956,Curtains fabric,5.90,Curtains,8.00,239.99,296.01,CURTAINS,SSO-12118639
3/29/2023,POR-11043957,Curtains fabric,6.50,Curtains,9.00,269.99,333.01,CURTAINS,SSO-12118639
3/30/2023,POR-11029923,Curtains,1.00,Upholstery,5.00,0.00,0.00,CONTROL/PACKING,SSO-12011018
3/30/2023,POR-11029923,Curtains,1.00,Painting,2.00,50.00,74.00,CONTROL/PACKING,SSO-12011018
3/30/2023,POR-11029923,Curtains,1.00,Assembly,2.00,50.00,74.00,CONTROL/PACKING,SSO-12011018
3/30/2023,POR-11041727,Tatriz,1.00,Curtains,20.00,599.97,740.03,PRODUCTION,SSO-12140063
3/30/2023,POR-11042233,Curtains fabric,1.00,Curtains,30.00,899.96,1110.04,PRODUCTION,SSO-12136803
3/30/2023,POR-11042234,Curtains fabric,27.50,Curtains,180.00,5399.73,6660.27,PRODUCTION,SSO-12136803
3/30/2023,POR-11042236,Curtains bar,1.00,Curtains,1.00,30.00,37.00,CURTAINS,SSO-12004313
3/30/2023,POR-11042237,Curtains bar,1.00,Curtains,1.00,30.00,37.00,CURTAINS,SSO-12004313
3/30/2023,POR-11042238,Curtains bar,1.00,Curtains,1.00,30.00,37.00,CURTAINS,SSO-12004313
3/30/2023,POR-11042239,Curtains bar,1.00,Curtains,1.00,30.00,37.00,CURTAINS,SSO-12004313
3/30/2023,POR-11042240,Curtains bar,1.00,Curtains,1.00,30.00,37.00,CURTAINS,SSO-12004313
3/30/2023,POR-11042241,Curtains bar,1.00,Curtains,1.00,30.00,37.00,CURTAINS,SSO-12004313
3/30/2023,POR-11042242,Curtains bar,1.00,Curtains,1.00,30.00,37.00,CURTAINS,SSO-12004313
3/30/2023,POR-11042243,Curtains bar,1.00,Curtains,1.00,30.00,37.00,CURTAINS,SSO-12004313
3/30/2023,POR-11042244,Curtains bar,2.00,Curtains,1.00,30.00,37.00,CURTAINS,SSO-12004313
3/30/2023,POR-11042245,Curtains bar,2.00,Curtains,1.00,30.00,37.00,CURTAINS,SSO-12004313
3/30/2023,POR-11042246,Curtains bar,2.00,Curtains,1.00,30.00,37.00,CURTAINS,SSO-12004313
3/30/2023,POR-11042247,Curtains bar,1.00,Curtains,1.00,30.00,37.00,CURTAINS,SSO-12004313
3/30/2023,POR-11042248,Curtains bar,3.00,Curtains,1.00,30.00,37.00,CURTAINS,SSO-12004313
3/30/2023,POR-11042249,Curtains bar,3.00,Curtains,1.00,30.00,37.00,CURTAINS,SSO-12004313
3/30/2023,POR-11042250,Curtains bar,2.00,Curtains,1.00,30.00,37.00,CURTAINS,SSO-12004313
3/30/2023,POR-11042251,Curtains bar,4.00,Curtains,1.00,30.00,37.00,CURTAINS,PROD-CURTAINS-0001
3/30/2023,POR-11042252,Curtains bar,2.00,Curtains,1.00,30.00,37.00,CURTAINS,PROD-CURTAINS-0001
3/30/2023,POR-11042253,Curtains bar,3.00,Curtains,1.00,30.00,37.00,CURTAINS,PROD-CURTAINS-0001
3/30/2023,POR-11042254,Curtains bar,1.70,Curtains,1.00,30.00,37.00,CURTAINS,PROD-CURTAINS-0001
3/30/2023,POR-11042255,Curtains bar,1.00,Curtains,1.00,30.00,37.00,CURTAINS,PROD-CURTAINS-0001
3/30/2023,POR-11042256,Curtains bar,1.00,Curtains,1.00,30.00,37.00,PRODUCTION,SSO-12136803
3/30/2023,POR-11042270,Curtains bar,1.00,Curtains,1.00,30.00,37.00,PRODUCTION,SSO-12133006
3/30/2023,POR-11042271,Curtains bar,1.00,Curtains,1.00,30.00,37.00,PRODUCTION,SSO-12133006
3/30/2023,POR-11042272,Curtains bar,1.00,Curtains,1.00,30.00,37.00,PRODUCTION,SSO-12133006
3/30/2023,POR-11042273,Curtains bar,1.00,Curtains,5.00,149.99,185.01,PRODUCTION,SSO-12133006
3/30/2023,POR-11042274,Curtains bar,1.00,Curtains,1.00,30.00,37.00,PRODUCTION,SSO-12133006
3/30/2023,POR-11043249,Counter,21.48,machine,15.00,30.00,18.50,PRODUCTION,SSO-12137294
3/30/2023,POR-11043249,Counter,21.48,Assembly,180.00,4500.00,6660.00,PRODUCTION,SSO-12137294
3/30/2023,POR-11043250,Ceiling,1.00,machine,68.00,479.99,296.01,PRODUCTION,SSO-12137294
3/30/2023,POR-11043250,Ceiling,1.00,Veneer,35.00,875.00,1295.00,PRODUCTION,SSO-12137294
3/30/2023,POR-11043250,Ceiling,1.00,Assembly,350.00,8750.00,12950.00,PRODUCTION,SSO-12137294
3/30/2023,POR-11043251,Island,1.00,machine,4.92,15.00,9.25,PRODUCTION,SSO-12137294
3/30/2023,POR-11043251,Island,1.00,Veneer,7.00,175.00,259.00,PRODUCTION,SSO-12137294
3/30/2023,POR-11043251,Island,1.00,Assembly,80.00,2000.00,2960.00,PRODUCTION,SSO-12137294
3/30/2023,POR-11043312,Round side table,2.00,machine,1.16,4.80,2.96,PRODUCTION,PROD-CARPENTRY-0001
3/30/2023,POR-11043312,Round side table,2.00,Veneer,1.00,25.00,37.00,PRODUCTION,PROD-CARPENTRY-0003
3/30/2023,POR-11043312,Round side table,2.00,Assembly,30.00,750.00,1110.00,PRODUCTION,PROD-CARPENTRY-0004
3/30/2023,POR-11043313,Round center table,1.00,machine,1.25,4.80,2.96,PRODUCTION,PROD-CARPENTRY-0001
3/30/2023,POR-11043313,Round center table,1.00,Veneer,1.00,25.00,37.00,PRODUCTION,PROD-CARPENTRY-0003
3/30/2023,POR-11043313,Round center table,1.00,Assembly,20.00,500.00,740.00,PRODUCTION,PROD-CARPENTRY-0004
3/30/2023,POR-11043314,Rectangular Side Table,1.00,machine,0.25,4.24,2.96,PRODUCTION,PROD-CARPENTRY-0001
3/30/2023,POR-11043314,Rectangular Side Table,1.00,Veneer,1.00,25.00,37.00,PRODUCTION,PROD-CARPENTRY-0003
3/30/2023,POR-11043314,Rectangular Side Table,1.00,Assembly,5.00,125.00,185.00,PRODUCTION,PROD-CARPENTRY-0004
3/30/2023,POR-11043474,Dining Side Chair,14.00,machine,15.76,50.40,31.08,PRODUCTION,SSO-12150462
3/30/2023,POR-11043474,Dining Side Chair,14.00,Assembly,112.00,2800.00,4144.00,PRODUCTION,SSO-12150462
3/30/2023,POR-11043508,Square Center Table,1.00,machine,0.16,4.80,2.96,PRODUCTION,SSO-12146330
3/30/2023,POR-11043508,Square Center Table,1.00,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12146330
3/30/2023,POR-11043508,Square Center Table,1.00,Assembly,6.00,150.00,222.00,PRODUCTION,SSO-12146330
3/30/2023,POR-11043509,Round side table,2.00,machine,1.16,4.80,2.96,PRODUCTION,SSO-12146330
3/30/2023,POR-11043509,Round side table,2.00,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12146330
3/30/2023,POR-11043509,Round side table,2.00,Assembly,20.00,500.00,740.00,PRODUCTION,SSO-12146330
3/30/2023,POR-11043510,Rectangular Center Table,2.00,machine,0.25,4.80,2.96,PRODUCTION,SSO-12146330
3/30/2023,POR-11043510,Rectangular Center Table,2.00,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12146330
3/30/2023,POR-11043510,Rectangular Center Table,2.00,Assembly,8.00,200.00,296.00,PRODUCTION,SSO-12146330
3/30/2023,POR-11043511,Square Side Table,3.00,machine,0.16,4.80,2.96,PRODUCTION,SSO-12146330
3/30/2023,POR-11043511,Square Side Table,3.00,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12146330
3/30/2023,POR-11043511,Square Side Table,3.00,Assembly,10.00,250.00,370.00,PRODUCTION,SSO-12146330
3/30/2023,POR-11043516,Square Center Table,2.00,machine,12.92,4.80,2.96,PRODUCTION,SSO-12146330
3/30/2023,POR-11043516,Square Center Table,2.00,Veneer,8.00,200.00,296.00,PRODUCTION,SSO-12146330
3/30/2023,POR-11043516,Square Center Table,2.00,Assembly,80.00,2000.00,2960.00,PRODUCTION,SSO-12146330
3/30/2023,POR-11043518,Arm chair,2.00,machine,3.51,20.40,12.58,PRODUCTION,SSO-12146330
3/30/2023,POR-11043518,Arm chair,2.00,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12146330
3/30/2023,POR-11043518,Arm chair,2.00,Assembly,40.00,1000.00,1480.00,PRODUCTION,SSO-12146330
3/30/2023,POR-11043539,Arm chair,1.00,machine,0.16,4.80,2.96,PRODUCTION,SSO-12146330
3/30/2023,POR-11043539,Arm chair,1.00,Assembly,10.00,250.00,370.00,PRODUCTION,SSO-12146330
3/30/2023,POR-11043625,Arm chair,2.00,machine,0.50,30.00,18.50,PRODUCTION,PROD-CARPENTRY-0001
3/30/2023,POR-11043625,Arm chair,2.00,Assembly,40.00,1000.00,1480.00,PRODUCTION,PROD-CARPENTRY-0004
