Posting Date,Order No.,Work center Number,Department,Item,Time,Quantity,Sales order
8/30/2023,POR-11044870,203,Painting ,banquette,1,2,SSO-12152434
8/30/2023,POR-11044870,202,Painting ,banquette,0.25,2,SSO-12152434
8/30/2023,POR-11044870,203,Painting ,banquette,1.5,2,SSO-12152434
8/30/2023,POR-11044870,202,Painting ,banquette,0.25,2,SSO-12152434
8/31/2023,POR-11044869,600,Control & Packing,banquette,0.5,2,SSO-12152434
6/30/2023,POR-11044869,205,Painting ,Table,0.24,4,SSO-12151310
6/30/2023,POR-11044869,202,Painting ,Table,0.2,4,SSO-12151310
6/30/2023,POR-11044869,203,Painting ,Table,40,4,SSO-12151310
6/30/2023,POR-11044869,202,Painting ,Table,0.2,4,SSO-12151310
6/30/2023,POR-11044867,100,Machine Carpentry,Table,0.67,4,SSO-12151310
6/30/2023,POR-11044867,101,Machine Carpentry,Table,0.42,4,SSO-12151310
6/30/2023,POR-11044867,103,Machine Carpentry,Table,0.67,4,SSO-12151310
6/30/2023,POR-11044867,105,Machine Carpentry,Table,4,4,SSO-12151310
6/30/2023,POR-11044867,106,Machine Carpentry,Table,16,4,SSO-12151310
6/30/2023,POR-11044864,107,Assembly,Table,40,4,SSO-12151310
6/30/2023,POR-11044864,600,Control & Packing,Table,0,4,SSO-12151310
6/1/2023,POR-11044864,205,Painting ,Table,0,2,SSO-12154332
6/1/2023,POR-11044864,202,Painting ,Table,0,2,SSO-12154332
6/1/2023,POR-11044857,203,Painting ,Table,0,2,SSO-12154332
6/1/2023,POR-11044857,202,Painting ,Table,20,2,SSO-12154332
6/1/2023,POR-11044863,600,Control & Packing,Table,0,2,SSO-12154332
6/1/2023,POR-11044863,100,Machine Carpentry,Table,0.25,2,SSO-12154332
6/1/2023,POR-11044863,101,Machine Carpentry,Table,0.17,2,SSO-12154332
6/1/2023,POR-11044863,103,Machine Carpentry,Table,0.5,2,SSO-12154332
6/1/2023,POR-11044862,104,Machine Carpentry,Table,4,2,SSO-12154332
6/1/2023,POR-11044862,106,Machine Carpentry,Table,5,2,SSO-12154332
6/1/2023,POR-11044862,107,Assembly,Table,30,2,SSO-12154332
1/31/2023,POR-11044862,100,Machine Carpentry,Table,0.16,2,SSO-12144532
1/31/2023,POR-11044862,101,Machine Carpentry,Table,0.16,2,SSO-12144532
1/31/2023,POR-11044862,104,Machine Carpentry,Table,4,2,SSO-12144532
1/31/2023,POR-11044861,106,Machine Carpentry,Table,6,2,SSO-12144532
1/31/2023,POR-11044861,107,Assembly,Table,24,2,SSO-12144532
1/31/2023,POR-11044861,600,Control & Packing,Table,0,2,SSO-12144532
2/28/2023,POR-11044861,205,Painting ,Table,0,2,SSO-12144532
2/28/2023,POR-11044861,202,Painting ,Table,0,2,SSO-12144532
2/28/2023,POR-11044861,203,Painting ,Table,0,2,SSO-12144532
2/28/2023,POR-11044860,202,Painting ,Table,10,2,SSO-12144532
2/28/2023,POR-11044860,203,Painting ,Table,0,2,SSO-12144532
9/7/2023,POR-11044860,100,Machine Carpentry,Table,0.42,3,SSO-12157386
9/7/2023,POR-11044860,101,Machine Carpentry,Table,0.42,3,SSO-12157386
9/7/2023,POR-11044860,103,Machine Carpentry,Table,2,3,SSO-12157386
9/7/2023,POR-11044860,105,Machine Carpentry,Table,4,3,SSO-12157386
9/7/2023,POR-11044859,106,Machine Carpentry,Table,12,3,SSO-12157386
9/7/2023,POR-11044859,107,Assembly,Table,45,3,SSO-12157386
10/2/2023,POR-11044859,600,Control & Packing,Table,0,3,SSO-12157386
2/1/2023,POR-11044859,600,Control & Packing,Console,0,1,SSO-12145496
2/1/2023,POR-11044858,100,Machine Carpentry,Console,0.33,1,SSO-12145496
2/1/2023,POR-11044858,101,Machine Carpentry,Console,0.16,1,SSO-12145496
2/1/2023,POR-11044858,103,Machine Carpentry,Console,1,1,SSO-12145496
2/1/2023,POR-11044858,107,Assembly,Console,20,1,SSO-12145496
3/22/2023,POR-11044858,205,Painting ,Console,0,1,SSO-12145496
3/22/2023,POR-11044400,204,Painting ,Console,0,1,SSO-12145496
3/22/2023,POR-11044400,202,Painting ,Console,0,1,SSO-12145496
3/22/2023,POR-11044400,203,Painting ,Console,0,1,SSO-12145496
3/22/2023,POR-11044400,202,Painting ,Console,0,1,SSO-12145496
3/22/2023,POR-11044972,203,Painting ,Console,20,1,SSO-12145496
3/22/2023,POR-11044972,202,Painting ,Console,0,1,SSO-12145496
3/22/2023,POR-11044972,201,Painting ,Console,0,1,SSO-12145496
3/22/2023,POR-11044972,200,Painting ,Console,0,1,SSO-12145496
1/31/2023,POR-11044972,100,Machine Carpentry,Console,0.25,1,PROD-CARPENTRY-0001
1/31/2023,POR-11044972,101,Machine Carpentry,Console,0.16,1,PROD-CARPENTRY-0001
1/31/2023,POR-11044971,106,Machine Carpentry,Console,1,1,PROD-CARPENTRY-0003
1/31/2023,POR-11044971,107,Assembly,Console,25,1,PROD-CARPENTRY-0004
3/22/2023,POR-11044971,205,Painting ,Console,0,1,PROD-PAINTING-0004
3/22/2023,POR-11044971,204,Painting ,Console,0,1,PROD-PAINTING-0003
3/22/2023,POR-11044971,202,Painting ,Console,0,1,PROD-PAINTING-0002
3/22/2023,POR-11044971,203,Painting ,Console,0,1,PROD-PAINTING-0001
3/22/2023,POR-11044967,202,Painting ,Console,0,1,PROD-PAINTING-0002
3/22/2023,POR-11044967,203,Painting ,Console,25,1,PROD-PAINTING-0001
3/22/2023,POR-11044967,202,Painting ,Console,0,1,PROD-PAINTING-0002
3/22/2023,POR-11044970,201,Painting ,Console,0,1,PROD-PAINTING-0002
3/22/2023,POR-11044970,200,Painting ,Console,0,1,PROD-PAINTING-0001
9/7/2023,POR-11044970,100,Machine Carpentry,Console,0.17,1,SSO-12159521
9/7/2023,POR-11044969,101,Machine Carpentry,Console,0.17,1,SSO-12159521
9/7/2023,POR-11044969,106,Machine Carpentry,Console,2,1,SSO-12159521
9/7/2023,POR-11044969,107,Assembly,Console,25,1,SSO-12159521
10/8/2023,POR-11044581,600,Control & Packing,Console,0,1,SSO-12159521
10/15/2023,POR-11044581,202,Painting ,Console,30,1,SSO-12159521
10/15/2023,POR-11044581,205,Painting ,Console,0,1,SSO-12159521
10/15/2023,POR-11044581,204,Painting ,Console,0,1,SSO-12159521
10/15/2023,POR-11044581,202,Painting ,Console,0,1,SSO-12159521
10/15/2023,POR-11044581,203,Painting ,Console,0,1,SSO-12159521
10/15/2023,POR-11044394,203,Painting ,Console,0,1,SSO-12159521
10/15/2023,POR-11044394,202,Painting ,Console,0,1,SSO-12159521
10/15/2023,POR-11044394,201,Painting ,Console,0,1,SSO-12159521
10/15/2023,POR-11044394,200,Painting ,Console,0,1,SSO-12159521
10/30/2023,POR-11044394,100,Machine Carpentry,Console,0.17,1,PROD-CARPENTRY-0001
10/30/2023,POR-11044125,101,Machine Carpentry,Console,0.17,1,PROD-CARPENTRY-0001
10/30/2023,POR-11044621,106,Machine Carpentry,Console,1,1,PROD-CARPENTRY-0003
10/30/2023,POR-11044621,107,Assembly,Console,25,1,PROD-CARPENTRY-0004
12/6/2023,POR-11044621,600,Control & Packing,Console,0,1,MAN-CTLPAC-0001
12/30/2023,POR-11044621,203,Painting ,Console,30,1,PROD-PAINTING-0001
12/30/2023,POR-11044910,600,Control & Packing,Console,0,1,MAN-CTLPAC-0001
12/30/2023,POR-11044910,205,Painting ,Console,0,1,PROD-PAINTING-0004
12/30/2023,POR-11044910,204,Painting ,Console,0,1,PROD-PAINTING-0003
12/30/2023,POR-11044910,202,Painting ,Console,0,1,PROD-PAINTING-0002
12/30/2023,POR-11044910,203,Painting ,Console,0,1,PROD-PAINTING-0001
12/30/2023,POR-11044909,202,Painting ,Console,0,1,PROD-PAINTING-0002
12/30/2023,POR-11044909,202,Painting ,Console,0,1,PROD-PAINTING-0002
12/30/2023,POR-11044909,201,Painting ,Console,0,1,PROD-PAINTING-0002
12/30/2023,POR-11044909,200,Painting ,Console,0,1,PROD-PAINTING-0001
1/31/2023,POR-11044909,100,Machine Carpentry,Chair,0.33,2,SSO-12146330
1/31/2023,POR-11044648,101,Machine Carpentry,Chair,0.5,2,SSO-12146330
1/31/2023,POR-11044911,107,Assembly,Chair,40,2,SSO-12146330
3/31/2023,POR-11044911,100,Machine Carpentry,Chair,0.42,2,SSO-12149034
3/31/2023,POR-11044911,101,Machine Carpentry,Chair,0.34,2,SSO-12149034
3/31/2023,POR-11044911,107,Assembly,Chair,40,2,SSO-12149034
3/31/2023,POR-11044911,303,Upholstery,Chair,0,2,SSO-12146330
3/31/2023,POR-11045003,304,Upholstery,Chair,0,2,SSO-12146330
3/31/2023,POR-11045003,303,Upholstery,Chair,0,2,SSO-12146330
3/31/2023,POR-11045003,303,Upholstery,Chair,0,2,SSO-12146330
3/31/2023,POR-11045003,300,Upholstery,Chair,28,2,SSO-12146330
3/31/2023,POR-11045006,600,Control & Packing,Chair,0,2,SSO-12146330
3/31/2023,POR-11045006,205,Painting ,Chair,8,2,SSO-12146330
5/13/2023,POR-11045006,200,Painting ,Chair,8,2,SSO-12149034
5/31/2023,POR-11045006,303,Upholstery,Chair,0,2,SSO-12149034
5/31/2023,POR-11044988,304,Upholstery,Chair,0,2,SSO-12149034
5/31/2023,POR-11044988,303,Upholstery,Chair,0,2,SSO-12149034
5/31/2023,POR-11044988,303,Upholstery,Chair,28,2,SSO-12149034
5/31/2023,POR-11044988,100,Machine Carpentry,Chair,0.59,2,SSO-12154332
5/31/2023,POR-11044987,101,Machine Carpentry,Chair,0.34,2,SSO-12154332
5/31/2023,POR-11044987,107,Assembly,Chair,40,2,SSO-12154332
5/31/2023,POR-11044987,600,Control & Packing,Chair,0,2,SSO-12149034
6/1/2023,POR-11044987,205,Painting ,Chair,8,2,SSO-12154332
6/1/2023,POR-11044986,600,Control & Packing,Chair,0,2,SSO-12154332
6/30/2023,POR-11044986,303,Upholstery,Chair,0,2,SSO-12154332
6/30/2023,POR-11044986,304,Upholstery,Chair,0,2,SSO-12154332
6/30/2023,POR-11044986,303,Upholstery,Chair,0,2,SSO-12154332
6/30/2023,POR-11044986,303,Upholstery,Chair,0,2,SSO-12154332
6/30/2023,POR-11044998,300,Upholstery,Chair,28,2,SSO-12154332
1/31/2023,POR-11044998,100,Machine Carpentry,Sofa,1.5,2,SSO-12145496
1/31/2023,POR-11044998,101,Machine Carpentry,Sofa,0.08,2,SSO-12145496
1/31/2023,POR-11044985,107,Assembly,Sofa,40,2,SSO-12145496
2/1/2023,POR-11044985,304,Upholstery,Sofa,0,2,SSO-12145496
2/1/2023,POR-11044985,301,Upholstery,Sofa,0,2,SSO-12145496
2/1/2023,POR-11044974,300,Upholstery,Sofa,0,2,SSO-12145496
2/1/2023,POR-11044974,302,Upholstery,Sofa,90,2,SSO-12145496
2/1/2023,POR-11044974,600,Control & Packing,Sofa,0,2,SSO-12145496
3/22/2023,POR-11044974,205,Painting ,Sofa,0,2,SSO-12145496
3/22/2023,POR-11044984,202,Painting ,Sofa,10,2,SSO-12145496
2/1/2023,POR-11044984,100,Machine Carpentry,Sofa,0.91,1,SSO-12146330
2/1/2023,POR-11044984,107,Assembly,Sofa,20,1,SSO-12146330
3/31/2023,POR-11044982,304,Upholstery,Sofa,0,1,SSO-12146330
3/31/2023,POR-11044982,303,Upholstery,Sofa,0,1,SSO-12146330
3/31/2023,POR-11044982,302,Upholstery,Sofa,0,1,SSO-12146330
3/31/2023,POR-11044982,301,Upholstery,Sofa,0,1,SSO-12146330
3/31/2023,POR-11044983,300,Upholstery,Sofa,50,1,SSO-12146330
3/31/2023,POR-11044983,600,Control & Packing,Sofa,0,1,SSO-12146330
3/31/2023,POR-11044983,205,Painting ,Sofa,0,1,SSO-12146330
3/31/2023,POR-11044983,204,Painting ,Sofa,0,1,SSO-12146330
3/31/2023,POR-11044983,203,Painting ,Sofa,0,1,SSO-12146330
3/31/2023,POR-11044981,202,Painting ,Sofa,0,1,SSO-12146330
3/31/2023,POR-11044981,201,Painting ,Sofa,0,1,SSO-12146330
3/31/2023,POR-11044981,200,Painting ,Sofa,6,1,SSO-12146330
3/27/2023,POR-11044981,100,Machine Carpentry,stool,0.08,1,SSO-12148389
3/27/2023,POR-11044980,101,Machine Carpentry,stool,0.17,1,SSO-12148389
3/27/2023,POR-11044980,107,Assembly,stool,10,1,SSO-12148389
4/30/2023,POR-11044980,205,Painting ,stool,0,1,SSO-12148389
4/30/2023,POR-11044980,202,Painting ,stool,0,1,SSO-12148389
4/30/2023,POR-11044136,203,Painting ,stool,0,1,SSO-12148389
4/30/2023,POR-11044135,202,Painting ,stool,0,1,SSO-12148389
4/30/2023,POR-11044139,203,Painting ,stool,0,1,SSO-12148389
4/30/2023,POR-11044138,200,Painting ,stool,4,1,SSO-12148389
5/27/2023,POR-11044895,301,Upholstery,stool,0,1,SSO-12148389
5/27/2023,POR-11044886,303,Upholstery,stool,0,1,SSO-12148389
5/27/2023,POR-11044885,304,Upholstery,stool,0,1,SSO-12148389
5/27/2023,POR-11044884,300,Upholstery,stool,0,1,SSO-12148389
5/27/2023,POR-11044883,302,Upholstery,stool,5,1,SSO-12148389
5/31/2023,POR-11044882,600,Control & Packing,stool,0.5,1,SSO-12148389
6/1/2023,POR-11044881,100,Machine Carpentry,stool,0.17,1,SOJ-12003924
6/1/2023,POR-11044880,101,Machine Carpentry,stool,0.08,1,SOJ-12003924
6/1/2023,POR-11044879,107,Assembly,stool,10,1,SOJ-12003924
8/8/2023,POR-11044878,202,Painting ,stool,4,1,SOJ-12003924
8/15/2023,POR-11044877,301,Upholstery,stool,0,1,SOJ-12003924
8/15/2023,POR-11044876,303,Upholstery,stool,0,1,SOJ-12003924
8/15/2023,POR-11044940,304,Upholstery,stool,0,1,SOJ-12003924
8/15/2023,POR-11044939,300,Upholstery,stool,0,1,SOJ-12003924
8/15/2023,POR-11044874,302,Upholstery,stool,6,1,SOJ-12003924
8/17/2023,POR-11044875,600,Control & Packing,stool,0.5,1,SOJ-12003924
5/25/2023,POR-11044873,100,Machine Carpentry,Table,0.25,1,SSO-12148389
5/25/2023,POR-11044872,101,Machine Carpentry,Table,0.34,1,SSO-12148389
5/25/2023,POR-11044871,106,Machine Carpentry,Table,6,1,SSO-12148389
5/25/2023,POR-11044870,107,Assembly,Table,35,1,SSO-12148389
5/31/2023,POR-11044868,205,Painting ,Table,0,1,SSO-12148389
5/31/2023,POR-11044867,202,Painting ,Table,0,1,SSO-12148389
5/31/2023,POR-11044864,203,Painting ,Table,0,1,SSO-12148389
5/31/2023,POR-11044863,202,Painting ,Table,0,1,SSO-12148389
5/31/2023,POR-11044862,203,Painting ,Table,0,1,SSO-12148389
5/31/2023,POR-11044861,202,Painting ,Table,28,1,SSO-12148389
6/5/2023,POR-11044860,600,Control & Packing,Table,0,1,SSO-12148389
5/4/2023,POR-11044859,100,Machine Carpentry,Buffet,0.17,1,SSO-12148389
5/4/2023,POR-11044858,101,Machine Carpentry,Buffet,0.59,1,SSO-12148389
5/4/2023,POR-11044500,102,Machine Carpentry,Buffet,0.34,1,SSO-12148389
5/4/2023,POR-11044499,103,Machine Carpentry,Buffet,0.25,1,SSO-12148389
5/4/2023,POR-11044498,106,Machine Carpentry,Buffet,10,1,SSO-12148389
5/4/2023,POR-11044421,107,Assembly,Buffet,45,1,SSO-12148389
5/25/2023,POR-11044857,205,Painting ,Buffet,0,1,SSO-12148389
5/25/2023,POR-11044940,202,Painting ,Buffet,0,1,SSO-12148389
5/25/2023,POR-11044940,203,Painting ,Buffet,0,1,SSO-12148389
5/25/2023,POR-11044940,202,Painting ,Buffet,0,1,SSO-12148389
5/25/2023,POR-11044940,203,Painting ,Buffet,28,1,SSO-12148389
5/25/2023,POR-11044940,202,Painting ,Buffet,0,1,SSO-12148389
5/31/2023,POR-11044939,600,Control & Packing,Buffet,0,1,SSO-12148389
5/25/2023,POR-11044939,100,Machine Carpentry,Night stand ,0.59,1,SSO-12148389
5/25/2023,POR-11044939,101,Machine Carpentry,Night stand ,0.34,1,SSO-12148389
5/25/2023,POR-11044939,102,Machine Carpentry,Night stand ,0.5,1,SSO-12148389
5/25/2023,POR-11044939,103,Machine Carpentry,Night stand ,7,1,SSO-12148389
5/25/2023,POR-11044941,106,Machine Carpentry,Night stand ,8,1,SSO-12148389
5/25/2023,POR-11044941,107,Assembly,Night stand ,40,1,SSO-12148389
5/31/2023,POR-11044941,600,Control & Packing,Night stand ,0,1,SSO-12148389
3/30/2023,POR-11044941,101,Machine Carpentry,Dresser,0.17,1,SSO-12148389
3/30/2023,POR-11044941,104,Machine Carpentry,Dresser,2,1,SSO-12148389
3/30/2023,POR-11044945,106,Machine Carpentry,Dresser,3,1,SSO-12148389
3/30/2023,POR-11044945,107,Assembly,Dresser,30,1,SSO-12148389
5/31/2023,POR-11044944,600,Control & Packing,Dresser,0,1,SSO-12148389
3/26/2023,POR-11044944,100,Machine Carpentry,Chair,0.17,1,SSO-12148389
3/26/2023,POR-11044944,104,Machine Carpentry,Chair,1,1,SSO-12148389
3/26/2023,POR-11044944,107,Assembly,Chair,15,1,SSO-12148389
5/13/2023,POR-11044944,200,Painting ,Chair,4,0,SSO-12148389
5/29/2023,POR-11044944,300,Upholstery,Chair,9,0,SSO-12148389
3/22/2023,POR-11044943,100,Machine Carpentry,Chair,0.25,1,SSO-12148389
3/22/2023,POR-11044943,107,Assembly,Chair,20,1,SSO-12148389
5/24/2023,POR-11044943,301,Upholstery,Chair,0,1,SSO-12148389
5/24/2023,POR-11044943,303,Upholstery,Chair,0,1,SSO-12148389
5/24/2023,POR-11044914,304,Upholstery,Chair,0,1,SSO-12148389
5/24/2023,POR-11044914,303,Upholstery,Chair,0,1,SSO-12148389
5/24/2023,POR-11044914,300,Upholstery,Chair,0,1,SSO-12148389
5/24/2023,POR-11044914,302,Upholstery,Chair,14,1,SSO-12148389
5/25/2023,POR-11044914,600,Control & Packing,Chair,1,1,SSO-12148389
6/30/2023,POR-11044914,100,Machine Carpentry,Chair,0.17,1,SOJ-12003892
6/30/2023,POR-11044958,104,Machine Carpentry,Chair,0.5,1,SOJ-12003892
6/30/2023,POR-11044958,107,Assembly,Chair,10,1,SOJ-12003892
6/30/2023,POR-11044958,100,Machine Carpentry,Chair,0.34,2,SOJ-12003892
6/30/2023,POR-11044958,104,Machine Carpentry,Chair,1,2,SOJ-12003892
6/30/2023,POR-11044957,107,Assembly,Chair,20,2,SOJ-12003892
8/6/2023,POR-11044957,302,Upholstery,Chair,14,1,SOJ-12003892
8/6/2023,POR-11044957,302,Upholstery,Chair,28,2,SOJ-12003892
8/8/2023,POR-11044957,200,Painting ,Chair,8,2,SOJ-12003892
8/8/2023,POR-11044956,200,Painting ,Chair,5,1,SOJ-12003892
8/8/2023,POR-11044956,600,Control & Packing,Chair,0,2,SOJ-12003892
8/8/2023,POR-11044956,600,Control & Packing,Chair,0,1,SOJ-12003892
5/13/2023,POR-11044956,205,Painting ,Table,0,1,SSO-12148389
5/13/2023,POR-11044497,202,Painting ,Table,0,1,SSO-12148389
5/13/2023,POR-11044496,203,Painting ,Table,0,1,SSO-12148389
5/13/2023,POR-11044495,202,Painting ,Table,0,1,SSO-12148389
5/13/2023,POR-11044865,203,Painting ,Table,0,1,SSO-12148389
5/13/2023,POR-11044866,202,Painting ,Table,0,1,SSO-12148389
5/13/2023,POR-11044579,201,Painting ,Table,0,1,SSO-12148389
5/13/2023,POR-11044955,200,Painting ,Table,13,1,SSO-12148389
5/25/2023,POR-11044955,101,Machine Carpentry,Table,0.25,1,SSO-12148389
5/25/2023,POR-11044955,106,Machine Carpentry,Table,2,1,SSO-12148389
5/25/2023,POR-11044955,111,Assembly,Table,15,1,SSO-12148389
5/25/2023,POR-11044954,100,Machine Carpentry,Table,-0.59,0,SSO-12148389
5/25/2023,POR-11044954,101,Machine Carpentry,Table,-0.34,0,SSO-12148389
5/25/2023,POR-11044954,102,Machine Carpentry,Table,-0.5,0,SSO-12148389
5/25/2023,POR-11044954,103,Machine Carpentry,Table,-7,0,SSO-12148389
5/25/2023,POR-11044953,106,Machine Carpentry,Table,-8,0,SSO-12148389
5/25/2023,POR-11044953,107,Assembly,Table,-40,1,SSO-12148389
5/25/2023,POR-11044953,100,Machine Carpentry,Table,0.59,0,SSO-12148389
5/25/2023,POR-11044953,101,Machine Carpentry,Table,0.34,0,SSO-12148389
5/25/2023,POR-11044947,102,Machine Carpentry,Table,0.5,0,SSO-12148389
5/25/2023,POR-11044947,103,Machine Carpentry,Table,7,1,SSO-12148389
5/25/2023,POR-11044947,106,Machine Carpentry,Table,8,1,SSO-12148389
5/25/2023,POR-11044924,107,Assembly,Table,40,1,SSO-12148389
5/31/2023,POR-11044924,600,Control & Packing,Table,0,1,SSO-12148389
3/21/2023,POR-11044924,101,Machine Carpentry,Mirror,0.08,1,SSO-12148389
3/21/2023,POR-11044942,103,Machine Carpentry,Mirror,1,1,SSO-12148389
3/21/2023,POR-11044942,107,Assembly,Mirror,2,1,SSO-12148389
5/31/2023,POR-11044942,600,Control & Packing,Mirror,0,1,SSO-12148389
5/31/2023,POR-11044937,101,Machine Carpentry,Mirror,0.08,1,SSO-12157065
5/31/2023,POR-11044937,103,Machine Carpentry,Mirror,1,1,SSO-12157065
5/31/2023,POR-11044937,107,Assembly,Mirror,5,1,SSO-12157065
5/31/2023,POR-11044936,205,Painting ,Mirror,0,1,SSO-12148389
5/31/2023,POR-11044936,202,Painting ,Mirror,0,1,SSO-12148389
5/31/2023,POR-11044936,204,Painting ,Mirror,0,1,SSO-12148389
5/31/2023,POR-11044936,202,Painting ,Mirror,0,1,SSO-12148389
5/31/2023,POR-11044938,203,Painting ,Mirror,0,1,SSO-12148389
5/31/2023,POR-11044938,202,Painting ,Mirror,0,1,SSO-12148389
5/31/2023,POR-11044938,201,Painting ,Mirror,0,1,SSO-12148389
5/31/2023,POR-11044938,200,Painting ,Mirror,10,1,SSO-12148389
9/20/2023,POR-11043374,600,Control & Packing,Mirror,0,1,SSO-12157065
10/15/2023,POR-11043684,203,Painting ,Mirror,30,1,SSO-12157065
10/15/2023,POR-11043684,110,Assembly,Mirror,0,1,SSO-12157065
10/15/2023,POR-11043684,205,Painting ,Mirror,0,1,SSO-12157065
10/15/2023,POR-11043684,202,Painting ,Mirror,0,1,SSO-12157065
10/15/2023,POR-11043684,203,Painting ,Mirror,0,1,SSO-12157065
10/15/2023,POR-11043684,202,Painting ,Mirror,0,1,SSO-12157065
10/15/2023,POR-11043684,202,Painting ,Mirror,0,1,SSO-12157065
10/15/2023,POR-11043684,201,Painting ,Mirror,0,1,SSO-12157065
10/15/2023,POR-11043684,200,Painting ,Mirror,0,1,SSO-12157065
3/21/2023,POR-11043683,100,Machine Carpentry,Chair,0.34,2,SSO-12149034
3/21/2023,POR-11043683,101,Machine Carpentry,Chair,0.08,2,SSO-12149034
3/21/2023,POR-11043683,107,Assembly,Chair,50,2,SSO-12149034
5/15/2023,POR-11043683,204,Painting ,Chair,0,2,SSO-12149034
5/15/2023,POR-11043681,202,Painting ,Chair,0,2,SSO-12149034
5/15/2023,POR-11043681,203,Painting ,Chair,0,2,SSO-12149034
5/15/2023,POR-11043681,202,Painting ,Chair,0,2,SSO-12149034
5/15/2023,POR-11043681,200,Painting ,Chair,0,2,SSO-12149034
5/15/2023,POR-11043681,201,Painting ,Chair,8,2,SSO-12149034
5/28/2023,POR-11044450,301,Upholstery,Chair,0,2,SSO-12149034
5/28/2023,POR-11044450,303,Upholstery,Chair,0,2,SSO-12149034
5/28/2023,POR-11044450,304,Upholstery,Chair,0,2,SSO-12149034
5/28/2023,POR-11044450,302,Upholstery,Chair,0,2,SSO-12149034
5/28/2023,POR-11044450,300,Upholstery,Chair,0,2,SSO-12149034
5/28/2023,POR-11044442,302,Upholstery,Chair,28,2,SSO-12149034
5/30/2023,POR-11044442,600,Control & Packing,Chair,0.5,2,SSO-12149034
5/31/2023,POR-11044442,101,Machine Carpentry,Table,0.08,0,SSO-12149034
5/31/2023,POR-11044442,103,Machine Carpentry,Table,0.25,1,SSO-12149034
5/31/2023,POR-11044442,109,Assembly,Table,1,1,SSO-12149034
5/31/2023,POR-11044442,205,Painting ,Table,0,1,SSO-12149034
5/31/2023,POR-11044442,202,Painting ,Table,0,1,SSO-12149034
5/31/2023,POR-11044442,203,Painting ,Table,0,1,SSO-12149034
5/31/2023,POR-11044442,202,Painting ,Table,0,1,SSO-12149034
5/31/2023,POR-11044441,203,Painting ,Table,0,1,SSO-12149034
5/31/2023,POR-11044441,202,Painting ,Table,0,1,SSO-12149034
5/31/2023,POR-11044441,201,Painting ,Table,0,1,SSO-12149034
5/31/2023,POR-11044441,200,Painting ,Table,13,1,SSO-12149034
5/31/2023,POR-11044441,101,Machine Carpentry,Table,0.08,2,SSO-12152434
5/31/2023,POR-11044441,103,Machine Carpentry,Table,0.25,2,SSO-12152434
5/31/2023,POR-11044441,107,Assembly,Table,1,2,SSO-12152434
8/30/2023,POR-11044441,205,Painting ,Table,0,2,SSO-12152434
8/30/2023,POR-11044441,202,Painting ,Table,0,2,SSO-12152434
8/30/2023,POR-11044755,203,Painting ,Table,0,2,SSO-12152434
8/30/2023,POR-11044755,202,Painting ,Table,0,2,SSO-12152434
8/30/2023,POR-11044755,203,Painting ,Table,0,2,SSO-12152434
8/30/2023,POR-11044755,202,Painting ,Table,0,2,SSO-12152434
8/30/2023,POR-11044755,201,Painting ,Table,30,2,SSO-12152434
9/4/2023,POR-11044451,600,Control & Packing,Table,0,2,SSO-12152434
3/31/2023,POR-11044451,100,Machine Carpentry,Table,0.08,2,SSO-12149034
3/31/2023,POR-11044451,101,Machine Carpentry,Table,0.08,2,SSO-12149034
3/31/2023,POR-11044451,103,Machine Carpentry,Table,0.34,2,SSO-12149034
3/31/2023,POR-11044449,106,Machine Carpentry,Table,5,2,SSO-12149034
3/31/2023,POR-11044449,107,Assembly,Table,20,2,SSO-12149034
3/31/2023,POR-11044449,100,Machine Carpentry,Table,0.14,3,SSO-12149034
3/31/2023,POR-11044449,101,Machine Carpentry,Table,0.14,3,SSO-12149034
3/31/2023,POR-11044449,103,Machine Carpentry,Table,0.34,3,SSO-12149034
3/31/2023,POR-11044462,106,Machine Carpentry,Table,8,3,SSO-12149034
3/31/2023,POR-11044462,107,Assembly,Table,30,3,SSO-12149034
3/31/2023,POR-11044462,100,Machine Carpentry,Table,0.08,2,SSO-12149034
3/31/2023,POR-11044462,101,Machine Carpentry,Table,0.08,2,SSO-12149034
3/31/2023,POR-11044462,103,Machine Carpentry,Table,0.34,2,SSO-12149034
3/31/2023,POR-11044461,106,Machine Carpentry,Table,5,2,SSO-12149034
3/31/2023,POR-11044461,107,Assembly,Table,20,2,SSO-12149034
3/31/2023,POR-11044461,100,Machine Carpentry,Table,0.08,2,SSO-12149034
3/31/2023,POR-11044461,101,Machine Carpentry,Table,0.08,2,SSO-12149034
3/31/2023,POR-11044461,103,Machine Carpentry,Table,0.34,2,SSO-12149034
3/31/2023,POR-11044460,106,Machine Carpentry,Table,5,2,SSO-12149034
3/31/2023,POR-11044460,107,Assembly,Table,20,2,SSO-12149034
3/31/2023,POR-11044460,100,Machine Carpentry,Table,0.08,2,SSO-12149034
3/31/2023,POR-11044460,101,Machine Carpentry,Table,0.08,2,SSO-12149034
3/31/2023,POR-11044460,103,Machine Carpentry,Table,0.34,2,SSO-12149034
3/31/2023,POR-11044500,106,Machine Carpentry,Table,5,2,SSO-12149034
3/31/2023,POR-11044500,107,Assembly,Table,20,2,SSO-12149034
4/30/2023,POR-11044500,600,Control & Packing,Table,0,2,SSO-12149034
4/30/2023,POR-11044500,600,Control & Packing,Table,0,3,SSO-12149034
4/30/2023,POR-11044883,600,Control & Packing,Table,0,2,SSO-12149034
